session_id,user_id,content_id,watch_date,watch_duration_minutes,completion_percentage,device_type,quality_level
S018022,U0405,S002,2024-04-02,16,81.4,Tablet,HD
S018023,U0405,S016,2024-07-18,48,87.4,Smart TV,HD
S018024,U0405,M184,2024-04-28,84,100.0,Smart TV,HD
S018025,U0406,M064,2024-06-04,60,53.9,Mobile,4K
S018026,U0406,M030,2024-06-13,110,76.4,Tablet,4K
S018027,U0406,S007,2024-07-08,50,86.5,Tablet,4K
S018028,U0406,M134,2024-02-12,92,69.3,Desktop,4K
S018029,U0406,S059,2024-08-02,22,83.0,Smart TV,SD
S018030,U0406,M130,2024-07-25,25,18.7,Mobile,4K
S018031,U0406,S035,2024-06-27,40,82.0,Tablet,SD
S018032,U0406,S071,2024-08-03,37,100.0,Tablet,SD
S018033,U0406,S064,2024-04-05,35,96.8,Desktop,HD
S018034,U0406,S071,2024-06-01,37,100.0,Mobile,SD
S018035,U0406,M067,2024-07-21,126,100.0,Smart TV,HD
S018036,U0406,S053,2024-01-08,31,73.0,Desktop,HD
S018037,U0406,S060,2024-02-02,28,70.6,Smart TV,HD
S018038,U0406,S087,2024-03-06,13,24.0,Tablet,SD
S018039,U0406,S059,2024-07-23,21,80.0,Mobile,HD
S018040,U0406,M023,2024-06-30,53,36.1,Smart TV,HD
S018041,U0406,M185,2024-07-13,25,17.4,Tablet,4K
S018042,U0406,M041,2024-03-27,105,90.0,Smart TV,HD
S018043,U0406,S005,2024-05-04,29,100.0,Tablet,SD
S018044,U0406,M075,2024-05-13,99,79.4,Desktop,4K
S018045,U0406,M060,2024-05-05,122,100.0,Smart TV,SD
S018046,U0406,M027,2024-01-09,85,66.7,Gaming Console,HD
S018047,U0406,S023,2024-08-09,28,68.9,Mobile,HD
S018048,U0406,M197,2024-08-30,105,67.2,Desktop,SD
S018049,U0406,M142,2024-06-12,126,73.9,Mobile,HD
S018050,U0406,M138,2024-06-09,147,100.0,Smart TV,SD
S018051,U0406,M033,2024-03-22,29,25.2,Mobile,HD
S018052,U0406,M170,2024-04-17,64,51.4,Desktop,HD
S018053,U0406,M112,2024-02-02,122,73.6,Gaming Console,4K
S018054,U0406,S043,2024-04-10,26,76.8,Mobile,SD
S018055,U0406,M088,2024-04-29,67,46.3,Mobile,SD
S018056,U0406,M135,2024-03-23,172,100.0,Desktop,4K
S018057,U0406,S057,2024-08-20,22,96.3,Smart TV,SD
S018058,U0406,M112,2024-08-13,154,92.5,Smart TV,SD
S018059,U0406,M026,2024-05-21,82,50.8,Mobile,HD
S018060,U0406,M133,2024-06-04,72,58.8,Smart TV,HD
S018061,U0406,M128,2024-08-09,93,65.6,Smart TV,SD
S018062,U0406,M147,2024-02-26,21,23.4,Tablet,4K
S018063,U0406,M035,2024-07-20,97,87.2,Smart TV,HD
S018064,U0406,M037,2024-01-20,88,98.1,Smart TV,SD
S018065,U0407,M179,2024-05-10,174,99.8,Mobile,SD
S018066,U0407,S067,2024-03-19,31,52.3,Smart TV,HD
S018067,U0407,S005,2024-03-21,23,81.3,Smart TV,SD
S018068,U0407,M077,2024-04-26,99,99.0,Smart TV,HD
S018069,U0407,M079,2024-04-28,156,100.0,Smart TV,4K
S018070,U0407,S085,2024-04-06,26,100.0,Smart TV,HD
S018071,U0407,M053,2024-06-11,157,97.2,Tablet,SD
S018072,U0407,S017,2024-07-05,27,71.5,Smart TV,HD
S018073,U0407,M050,2024-03-15,82,85.5,Mobile,HD
S018074,U0407,S059,2024-04-09,26,98.5,Tablet,4K
S018075,U0407,M144,2024-08-06,66,60.1,Desktop,4K
S018076,U0407,S083,2024-01-09,43,82.1,Tablet,HD
S018077,U0407,M026,2024-07-31,155,95.3,Tablet,HD
S018078,U0407,S069,2024-03-29,44,90.2,Smart TV,HD
S018079,U0407,M167,2024-03-14,120,84.9,Smart TV,4K
S018080,U0407,S019,2024-02-06,32,80.0,Smart TV,4K
S018081,U0407,S027,2024-07-31,45,92.0,Mobile,4K
S018082,U0407,M134,2024-04-14,121,91.3,Mobile,HD
S018083,U0407,M051,2024-02-17,155,100.0,Smart TV,HD
S018084,U0407,M171,2024-04-19,92,63.4,Mobile,HD
S018085,U0407,M139,2024-08-07,125,97.4,Mobile,HD
S018086,U0407,M085,2024-02-06,134,89.8,Smart TV,4K
S018087,U0407,M003,2024-05-31,67,66.0,Tablet,SD
S018088,U0407,M117,2024-08-02,139,81.8,Smart TV,HD
S018089,U0407,S002,2024-03-30,20,100.0,Smart TV,4K
S018090,U0407,M015,2024-06-24,119,67.6,Desktop,4K
S018091,U0407,M077,2024-06-19,95,94.9,Smart TV,4K
S018092,U0407,M024,2024-01-13,159,100.0,Desktop,HD
S018093,U0407,M064,2024-05-27,94,83.4,Smart TV,SD
S018094,U0407,S089,2024-01-26,38,96.8,Mobile,HD
S018095,U0407,M085,2024-01-09,133,89.1,Tablet,SD
S018096,U0407,M118,2024-06-12,104,84.6,Smart TV,SD
S018097,U0407,M107,2024-05-31,52,57.4,Smart TV,4K
S018098,U0407,M014,2024-02-10,122,100.0,Tablet,HD
S018099,U0407,M048,2024-03-12,91,88.2,Tablet,HD
S018100,U0407,S071,2024-06-01,37,100.0,Smart TV,4K
S018101,U0407,S088,2024-04-26,45,79.2,Desktop,HD
S018102,U0407,M180,2024-08-10,139,84.6,Mobile,SD
S018103,U0407,M119,2024-02-12,115,83.8,Desktop,4K
S018104,U0407,M003,2024-04-29,98,96.6,Smart TV,HD
S018105,U0407,M007,2024-05-19,136,100.0,Smart TV,4K
S018106,U0407,M031,2024-08-10,104,100.0,Mobile,SD
S018107,U0407,M043,2024-06-15,134,100.0,Mobile,4K
S018108,U0407,M174,2024-05-20,70,86.6,Tablet,4K
S018109,U0407,S021,2024-03-27,27,61.7,Mobile,SD
S018110,U0407,S087,2024-06-21,38,70.3,Smart TV,4K
S018111,U0407,S057,2024-07-12,21,94.6,Desktop,4K
S018112,U0407,S090,2024-01-08,46,95.7,Desktop,SD
S018113,U0407,M163,2024-04-17,66,79.3,Mobile,SD
S018114,U0407,M024,2024-06-14,143,90.4,Mobile,SD
S018115,U0407,S016,2024-02-13,49,89.1,Desktop,4K
S018116,U0407,M179,2024-08-08,102,58.8,Smart TV,4K
S018117,U0407,M128,2024-05-23,134,94.8,Desktop,4K
S018118,U0407,M074,2024-02-05,119,82.1,Tablet,4K
S018119,U0407,S050,2024-03-09,39,100.0,Smart TV,4K
S018120,U0407,M069,2024-08-13,118,99.3,Desktop,HD
S018121,U0407,S032,2024-03-28,22,61.1,Mobile,SD
S018122,U0407,M133,2024-02-14,109,88.8,Smart TV,4K
S018123,U0407,S011,2024-01-22,32,82.5,Smart TV,4K
S018124,U0407,S068,2024-01-07,25,100.0,Gaming Console,SD
S018125,U0407,S009,2024-07-03,28,74.0,Smart TV,HD
S018126,U0407,M162,2024-04-08,94,81.5,Desktop,4K
S018127,U0407,M179,2024-05-06,146,83.8,Smart TV,4K
S018128,U0407,M068,2024-05-24,147,87.4,Mobile,SD
S018129,U0407,M091,2024-06-18,94,77.6,Tablet,HD
S018130,U0407,S086,2024-08-10,57,100.0,Smart TV,4K
S018131,U0407,M067,2024-03-08,124,99.0,Smart TV,4K
S018132,U0407,S042,2024-01-01,42,83.9,Desktop,4K
S018133,U0407,M112,2024-07-26,155,93.2,Smart TV,4K
S018134,U0407,M075,2024-08-20,104,83.3,Desktop,4K
S018135,U0407,M174,2024-04-05,76,94.2,Tablet,SD
S018136,U0407,M024,2024-07-09,134,84.5,Tablet,HD
S018137,U0407,S090,2024-02-03,49,100.0,Gaming Console,HD
S018138,U0407,M063,2024-01-11,103,99.4,Gaming Console,HD
S018139,U0407,M025,2024-06-30,162,100.0,Mobile,HD
S018140,U0407,S045,2024-05-25,16,67.8,Mobile,HD
S018141,U0408,S098,2024-01-11,56,98.6,Mobile,SD
S018142,U0408,M148,2024-02-11,75,48.0,Tablet,HD
S018143,U0408,M173,2024-02-23,87,53.3,Mobile,HD
S018144,U0408,S089,2024-02-14,39,98.4,Mobile,HD
S018145,U0408,M013,2024-05-15,121,68.2,Mobile,HD
S018146,U0408,M024,2024-05-29,145,91.2,Tablet,4K
S018147,U0408,M038,2024-01-07,161,100.0,Smart TV,SD
S018148,U0408,S037,2024-01-10,19,48.7,Smart TV,4K
S018149,U0408,M080,2024-07-05,72,73.3,Mobile,4K
S018150,U0408,S021,2024-04-02,38,84.8,Smart TV,4K
S018151,U0408,M159,2024-05-27,92,95.2,Desktop,HD
S018152,U0408,S009,2024-07-30,12,31.8,Tablet,SD
S018153,U0408,M176,2024-04-08,156,95.9,Mobile,SD
S018154,U0408,S008,2024-07-18,15,54.5,Smart TV,HD
S018155,U0408,S047,2024-08-07,31,53.5,Tablet,4K
S018156,U0408,M120,2024-06-22,85,82.7,Tablet,4K
S018157,U0408,M021,2024-05-29,140,95.1,Mobile,HD
S018158,U0408,S054,2024-04-15,42,77.2,Desktop,HD
S018159,U0409,M167,2024-08-24,142,100.0,Smart TV,4K
S018160,U0409,S073,2024-03-08,48,97.4,Desktop,SD
S018161,U0409,M007,2024-05-09,105,77.6,Desktop,HD
S018162,U0409,M112,2024-07-03,155,92.9,Tablet,HD
S018163,U0409,S083,2024-08-19,42,80.2,Smart TV,SD
S018164,U0409,M103,2024-05-13,141,90.4,Mobile,HD
S018165,U0409,M097,2024-01-22,117,89.5,Tablet,HD
S018166,U0409,M162,2024-05-06,108,93.3,Smart TV,HD
S018167,U0409,M087,2024-01-10,89,64.6,Smart TV,SD
S018168,U0409,S012,2024-01-26,29,86.6,Smart TV,4K
S018169,U0409,M035,2024-08-25,50,44.9,Tablet,HD
S018170,U0409,M066,2024-01-03,108,80.7,Desktop,HD
S018171,U0409,S059,2024-08-31,27,100.0,Smart TV,4K
S018172,U0409,M130,2024-03-23,124,90.7,Desktop,HD
S018173,U0410,S066,2024-04-27,30,87.6,Mobile,SD
S018174,U0410,S098,2024-04-26,52,91.9,Gaming Console,4K
S018175,U0410,M050,2024-06-15,91,95.3,Mobile,HD
S018176,U0410,M141,2024-02-05,117,80.2,Gaming Console,SD
S018177,U0410,M163,2024-03-29,51,61.0,Tablet,HD
S018178,U0410,S087,2024-03-01,21,40.0,Smart TV,HD
S018179,U0410,M159,2024-02-09,92,95.4,Tablet,SD
S018180,U0410,M173,2024-07-23,117,71.5,Mobile,HD
S018181,U0410,M176,2024-05-15,123,75.7,Desktop,4K
S018182,U0410,M051,2024-06-16,138,89.2,Mobile,HD
S018183,U0410,M068,2024-06-26,163,96.5,Smart TV,SD
S018184,U0410,M137,2024-07-11,69,56.4,Smart TV,SD
S018185,U0410,M142,2024-08-01,90,53.2,Smart TV,SD
S018186,U0410,M115,2024-01-01,13,15.9,Smart TV,4K
S018187,U0410,S050,2024-08-23,36,94.0,Smart TV,4K
S018188,U0410,M006,2024-04-07,142,90.6,Smart TV,HD
S018189,U0410,S014,2024-02-18,9,15.5,Tablet,HD
S018190,U0410,M164,2024-08-03,137,100.0,Mobile,SD
S018191,U0410,M103,2024-06-20,139,89.3,Smart TV,4K
S018192,U0410,S003,2024-04-29,25,58.6,Tablet,HD
S018193,U0410,S041,2024-05-04,30,89.6,Desktop,HD
S018194,U0410,S091,2024-04-06,28,100.0,Smart TV,HD
S018195,U0410,S085,2024-07-26,22,87.9,Smart TV,4K
S018196,U0410,S062,2024-01-12,48,89.6,Smart TV,HD
S018197,U0410,S050,2024-08-28,38,99.4,Mobile,HD
S018198,U0410,M044,2024-08-20,102,76.6,Smart TV,HD
S018199,U0410,M042,2024-01-01,102,62.7,Smart TV,HD
S018200,U0410,M173,2024-02-12,114,69.8,Smart TV,4K
S018201,U0411,M196,2024-03-11,70,69.5,Smart TV,HD
S018202,U0411,M180,2024-03-09,104,63.1,Smart TV,SD
S018203,U0411,M173,2024-03-21,113,69.2,Tablet,HD
S018204,U0411,S028,2024-03-08,11,26.2,Tablet,HD
S018205,U0411,M057,2024-02-01,56,37.8,Desktop,HD
S018206,U0411,M173,2024-02-02,116,71.1,Mobile,SD
S018207,U0411,M120,2024-07-07,98,94.3,Smart TV,4K
S018208,U0411,S031,2024-06-17,42,71.3,Desktop,HD
S018209,U0411,M157,2024-06-04,55,54.9,Smart TV,4K
S018210,U0411,S063,2024-01-15,11,23.5,Smart TV,HD
S018211,U0411,S095,2024-08-27,16,50.3,Desktop,HD
S018212,U0411,M138,2024-03-13,109,74.7,Mobile,HD
S018213,U0411,M031,2024-06-09,104,100.0,Smart TV,HD
S018214,U0411,S018,2024-03-05,18,50.8,Smart TV,SD
S018215,U0411,S021,2024-08-12,26,58.3,Mobile,HD
S018216,U0411,M121,2024-07-23,115,75.3,Smart TV,4K
S018217,U0411,S059,2024-08-11,19,73.4,Smart TV,HD
S018218,U0411,M020,2024-06-11,57,52.9,Mobile,SD
S018219,U0411,M195,2024-06-10,92,91.3,Mobile,HD
S018220,U0411,S086,2024-03-23,48,84.7,Smart TV,HD
S018221,U0411,M085,2024-03-13,144,96.4,Smart TV,HD
S018222,U0411,M117,2024-01-29,37,22.3,Mobile,HD
S018223,U0411,S100,2024-05-12,39,100.0,Smart TV,4K
S018224,U0411,M126,2024-08-07,110,98.6,Desktop,HD
S018225,U0411,S063,2024-02-10,43,86.0,Mobile,SD
S018226,U0411,M070,2024-08-25,48,28.3,Desktop,HD
S018227,U0411,M067,2024-06-21,66,52.8,Smart TV,HD
S018228,U0411,M015,2024-04-03,37,21.3,Desktop,SD
S018229,U0411,S094,2024-04-19,32,71.9,Mobile,HD
S018230,U0411,M071,2024-03-29,71,70.4,Gaming Console,4K
S018231,U0411,M172,2024-08-28,106,75.4,Mobile,SD
S018232,U0411,M122,2024-04-09,102,65.1,Mobile,HD
S018233,U0411,M182,2024-03-21,179,99.8,Desktop,4K
S018234,U0411,S081,2024-02-09,14,49.5,Desktop,HD
S018235,U0411,S072,2024-05-24,11,55.0,Mobile,SD
S018236,U0411,M071,2024-05-02,82,81.3,Gaming Console,HD
S018237,U0411,M157,2024-03-12,86,84.9,Smart TV,HD
S018238,U0411,S056,2024-03-30,13,22.4,Mobile,SD
S018239,U0411,S002,2024-08-15,14,74.7,Tablet,4K
S018240,U0411,M072,2024-07-24,16,13.1,Smart TV,SD
S018241,U0411,S098,2024-02-07,53,93.4,Gaming Console,SD
S018242,U0411,S039,2024-05-27,26,50.5,Mobile,HD
S018243,U0411,M027,2024-05-08,61,48.2,Smart TV,HD
S018244,U0411,M097,2024-08-28,99,76.3,Smart TV,4K
S018245,U0411,S023,2024-04-08,23,57.1,Smart TV,SD
S018246,U0411,M120,2024-05-17,81,78.5,Mobile,HD
S018247,U0411,M039,2024-03-28,35,34.9,Smart TV,4K
S018248,U0411,S024,2024-04-16,17,36.8,Smart TV,HD
S018249,U0411,M156,2024-01-22,100,57.1,Smart TV,HD
S018250,U0411,M186,2024-02-06,100,65.1,Smart TV,HD
S018251,U0411,M008,2024-05-07,58,37.9,Desktop,4K
S018252,U0412,S057,2024-05-19,23,100.0,Mobile,HD
S018253,U0412,S050,2024-04-02,34,88.1,Tablet,HD
S018254,U0412,S038,2024-01-07,52,100.0,Tablet,SD
S018255,U0412,M079,2024-07-12,155,99.5,Smart TV,4K
S018256,U0412,M016,2024-07-18,89,94.3,Mobile,HD
S018257,U0412,M071,2024-02-09,92,91.0,Tablet,4K
S018258,U0412,M049,2024-01-20,126,100.0,Smart TV,4K
S018259,U0412,S038,2024-04-15,50,96.2,Smart TV,HD
S018260,U0412,M182,2024-05-21,148,82.5,Gaming Console,HD
S018261,U0412,M084,2024-04-29,116,82.5,Desktop,4K
S018262,U0412,M059,2024-04-17,73,50.6,Desktop,SD
S018263,U0412,M016,2024-05-06,90,95.1,Smart TV,SD
S018264,U0412,M152,2024-07-23,137,90.2,Desktop,SD
S018265,U0412,S057,2024-04-20,23,100.0,Tablet,4K
S018266,U0412,S085,2024-02-24,26,100.0,Tablet,4K
S018267,U0412,S065,2024-06-12,29,66.1,Mobile,HD
S018268,U0412,M025,2024-08-26,159,98.2,Desktop,HD
S018269,U0412,S088,2024-05-03,51,88.6,Smart TV,HD
S018270,U0412,S076,2024-03-02,49,100.0,Smart TV,4K
S018271,U0412,S034,2024-04-25,23,85.7,Mobile,HD
S018272,U0413,M123,2024-08-09,32,27.3,Gaming Console,HD
S018273,U0413,M060,2024-03-08,101,82.8,Mobile,HD
S018274,U0413,S039,2024-06-20,30,59.5,Desktop,SD
S018275,U0413,S086,2024-01-07,57,100.0,Mobile,SD
S018276,U0413,S078,2024-01-13,25,100.0,Gaming Console,HD
S018277,U0413,M030,2024-07-03,48,33.3,Gaming Console,HD
S018278,U0413,M049,2024-04-15,123,97.9,Mobile,4K
S018279,U0413,S083,2024-02-07,27,51.7,Mobile,SD
S018280,U0413,M079,2024-07-03,134,86.1,Tablet,4K
S018281,U0413,M133,2024-07-15,110,89.7,Mobile,SD
S018282,U0413,S073,2024-07-21,32,65.4,Desktop,HD
S018283,U0413,M151,2024-06-28,88,60.4,Smart TV,HD
S018284,U0413,M187,2024-08-03,113,72.6,Tablet,HD
S018285,U0413,M183,2024-03-19,33,38.3,Smart TV,4K
S018286,U0414,S093,2024-08-30,33,71.4,Smart TV,SD
S018287,U0414,M050,2024-01-14,96,100.0,Smart TV,SD
S018288,U0414,M047,2024-01-01,87,73.2,Tablet,HD
S018289,U0414,S011,2024-06-09,33,86.9,Mobile,SD
S018290,U0414,S050,2024-02-07,34,88.5,Desktop,4K
S018291,U0414,S075,2024-05-01,33,87.9,Smart TV,HD
S018292,U0414,M190,2024-03-30,118,100.0,Mobile,SD
S018293,U0414,S065,2024-04-25,13,31.8,Smart TV,4K
S018294,U0414,S058,2024-03-02,28,49.1,Mobile,SD
S018295,U0414,M176,2024-01-05,140,86.3,Smart TV,4K
S018296,U0414,M038,2024-03-10,133,82.9,Mobile,SD
S018297,U0414,S034,2024-07-22,26,99.8,Mobile,HD
S018298,U0414,M192,2024-03-02,141,100.0,Desktop,4K
S018299,U0414,M103,2024-08-26,145,93.1,Mobile,HD
S018300,U0414,S034,2024-08-25,27,100.0,Mobile,HD
S018301,U0414,M072,2024-04-03,107,85.9,Mobile,SD
S018302,U0414,M055,2024-06-16,142,100.0,Smart TV,HD
S018303,U0414,S030,2024-02-07,54,94.5,Desktop,4K
S018304,U0414,M035,2024-01-17,99,88.8,Desktop,SD
S018305,U0414,M026,2024-05-01,128,78.6,Tablet,HD
S018306,U0414,M190,2024-04-14,118,100.0,Gaming Console,SD
S018307,U0414,S047,2024-03-16,45,79.2,Gaming Console,4K
S018308,U0414,S012,2024-07-08,27,82.2,Desktop,4K
S018309,U0414,M140,2024-05-20,106,99.0,Desktop,HD
S018310,U0414,M010,2024-08-14,150,86.6,Mobile,SD
S018311,U0414,S093,2024-02-03,47,100.0,Desktop,SD
S018312,U0414,M171,2024-08-22,132,91.0,Smart TV,HD
S018313,U0414,M141,2024-07-08,127,86.6,Smart TV,4K
S018314,U0414,M039,2024-05-14,14,13.9,Mobile,HD
S018315,U0414,S050,2024-06-08,39,100.0,Gaming Console,4K
S018316,U0414,S014,2024-06-10,44,74.4,Gaming Console,HD
S018317,U0414,M105,2024-03-04,94,90.4,Mobile,HD
S018318,U0414,S001,2024-04-16,28,56.5,Tablet,SD
S018319,U0414,M050,2024-04-12,26,27.8,Tablet,4K
S018320,U0414,M190,2024-07-31,76,65.0,Desktop,SD
S018321,U0414,M114,2024-05-04,148,96.6,Tablet,HD
S018322,U0414,M018,2024-06-03,70,83.7,Gaming Console,SD
S018323,U0414,M178,2024-03-26,154,91.4,Mobile,HD
S018324,U0414,S005,2024-05-15,24,84.4,Mobile,SD
S018325,U0414,S058,2024-03-20,46,81.1,Smart TV,HD
S018326,U0414,M004,2024-05-16,110,75.4,Mobile,HD
S018327,U0414,M122,2024-05-27,84,53.6,Smart TV,4K
S018328,U0414,M054,2024-01-13,98,100.0,Smart TV,4K
S018329,U0414,M078,2024-01-24,88,57.2,Tablet,HD
S018330,U0414,S056,2024-08-14,12,20.8,Gaming Console,HD
S018331,U0414,S091,2024-04-17,23,83.8,Mobile,HD
S018332,U0414,M023,2024-05-29,97,66.2,Desktop,HD
S018333,U0414,M143,2024-05-26,110,72.7,Mobile,HD
S018334,U0414,M180,2024-03-06,136,82.8,Smart TV,HD
S018335,U0415,M075,2024-03-13,114,91.2,Desktop,4K
S018336,U0415,M056,2024-01-30,49,56.5,Tablet,4K
S018337,U0415,S003,2024-06-14,41,95.0,Mobile,SD
S018338,U0415,M001,2024-04-08,106,59.4,Tablet,HD
S018339,U0415,S007,2024-03-20,39,68.5,Mobile,SD
S018340,U0415,M043,2024-04-25,133,99.6,Smart TV,HD
S018341,U0415,M110,2024-02-13,70,55.3,Mobile,HD
S018342,U0415,M129,2024-05-25,86,79.0,Mobile,4K
S018343,U0415,M147,2024-01-29,47,50.9,Mobile,SD
S018344,U0415,S013,2024-08-19,32,62.1,Mobile,HD
S018345,U0415,M126,2024-07-25,91,81.8,Tablet,HD
S018346,U0415,S038,2024-02-03,52,100.0,Mobile,SD
S018347,U0415,M039,2024-03-07,82,80.2,Smart TV,HD
S018348,U0415,M009,2024-01-30,78,87.3,Desktop,4K
S018349,U0415,S078,2024-01-16,24,97.0,Tablet,HD
S018350,U0415,S037,2024-04-25,38,99.1,Tablet,HD
S018351,U0415,M070,2024-06-18,138,81.1,Gaming Console,HD
S018352,U0415,M099,2024-06-12,125,78.7,Smart TV,SD
S018353,U0415,S065,2024-04-06,38,88.4,Desktop,HD
S018354,U0415,S048,2024-01-20,29,100.0,Gaming Console,SD
S018355,U0415,S071,2024-08-04,37,100.0,Mobile,HD
S018356,U0415,S063,2024-01-20,51,100.0,Smart TV,4K
S018357,U0415,M139,2024-06-24,122,95.2,Smart TV,HD
S018358,U0415,S022,2024-08-01,20,56.3,Mobile,4K
S018359,U0415,M066,2024-06-26,110,82.3,Mobile,HD
S018360,U0415,M093,2024-06-27,74,85.8,Mobile,HD
S018361,U0415,M122,2024-04-03,109,69.8,Mobile,HD
S018362,U0415,M015,2024-01-16,107,60.8,Tablet,HD
S018363,U0415,S096,2024-07-29,32,54.3,Mobile,SD
S018364,U0415,M090,2024-06-19,46,54.4,Mobile,SD
S018365,U0415,M178,2024-07-19,151,89.8,Smart TV,HD
S018366,U0415,S096,2024-06-01,60,100.0,Desktop,4K
S018367,U0415,M045,2024-01-22,89,72.6,Smart TV,HD
S018368,U0415,M188,2024-07-08,111,98.0,Gaming Console,4K
S018369,U0415,M093,2024-02-02,75,87.2,Smart TV,4K
S018370,U0415,S090,2024-01-27,49,100.0,Mobile,SD
S018371,U0415,M006,2024-03-16,147,93.7,Smart TV,HD
S018372,U0415,M200,2024-01-03,103,84.7,Mobile,HD
S018373,U0415,S086,2024-04-20,57,100.0,Tablet,HD
S018374,U0415,M178,2024-07-08,144,85.3,Smart TV,SD
S018375,U0415,S088,2024-02-12,51,89.2,Mobile,HD
S018376,U0415,M044,2024-04-19,107,80.0,Gaming Console,4K
S018377,U0415,M116,2024-02-11,101,74.6,Mobile,4K
S018378,U0415,M085,2024-06-04,137,91.6,Smart TV,HD
S018379,U0415,M085,2024-05-28,131,87.6,Mobile,HD
S018380,U0415,S096,2024-08-25,44,74.3,Mobile,HD
S018381,U0415,M101,2024-07-13,108,71.2,Smart TV,SD
S018382,U0415,M022,2024-07-22,118,80.5,Smart TV,HD
S018383,U0415,M139,2024-06-11,113,88.0,Tablet,4K
S018384,U0415,M035,2024-04-12,111,99.3,Tablet,HD
S018385,U0415,M134,2024-06-27,132,99.7,Mobile,SD
S018386,U0415,S080,2024-03-27,30,90.6,Mobile,HD
S018387,U0415,M041,2024-05-20,111,95.5,Tablet,4K
S018388,U0415,M009,2024-08-11,90,100.0,Mobile,SD
S018389,U0415,S055,2024-03-29,41,70.7,Tablet,HD
S018390,U0415,M195,2024-03-15,72,72.2,Mobile,4K
S018391,U0415,S075,2024-08-28,23,61.6,Mobile,SD
S018392,U0415,M189,2024-03-16,89,100.0,Smart TV,4K
S018393,U0415,S045,2024-06-01,16,67.4,Smart TV,4K
S018394,U0415,M037,2024-05-25,90,100.0,Tablet,4K
S018395,U0415,S038,2024-06-26,51,98.6,Mobile,4K
S018396,U0415,M077,2024-07-21,101,100.0,Mobile,SD
S018397,U0415,S052,2024-07-30,33,61.3,Smart TV,4K
S018398,U0415,S084,2024-05-06,47,89.8,Mobile,4K
S018399,U0415,S024,2024-06-28,29,62.3,Smart TV,HD
S018400,U0415,S011,2024-08-25,39,100.0,Desktop,SD
S018401,U0415,M127,2024-02-08,161,90.4,Smart TV,SD
S018402,U0415,M185,2024-04-05,106,72.8,Tablet,HD
S018403,U0415,M136,2024-04-05,97,97.2,Desktop,SD
S018404,U0415,M013,2024-03-18,176,98.9,Smart TV,HD
S018405,U0415,M164,2024-03-23,106,78.0,Mobile,HD
S018406,U0415,M001,2024-04-01,119,66.8,Mobile,HD
S018407,U0415,M153,2024-02-14,143,80.4,Mobile,HD
S018408,U0415,M020,2024-07-22,87,80.9,Smart TV,4K
S018409,U0415,M071,2024-04-25,82,80.4,Smart TV,HD
S018410,U0415,M111,2024-02-02,53,54.8,Smart TV,4K
S018411,U0415,S098,2024-03-16,57,100.0,Smart TV,HD
S018412,U0415,S032,2024-07-06,37,100.0,Mobile,HD
S018413,U0415,M017,2024-07-09,87,89.9,Tablet,4K
S018414,U0415,M066,2024-07-11,125,93.5,Desktop,4K
S018415,U0415,S032,2024-06-06,36,98.1,Mobile,HD
S018416,U0416,M103,2024-07-04,153,98.1,Mobile,HD
S018417,U0416,M075,2024-02-06,100,80.4,Smart TV,4K
S018418,U0416,M055,2024-01-30,103,72.7,Smart TV,HD
S018419,U0416,S068,2024-08-03,25,100.0,Smart TV,4K
S018420,U0416,M099,2024-01-13,159,100.0,Desktop,4K
S018421,U0416,M020,2024-04-02,106,98.9,Tablet,4K
S018422,U0416,M025,2024-08-17,108,67.0,Smart TV,HD
S018423,U0416,M064,2024-04-07,113,100.0,Desktop,4K
S018424,U0416,M071,2024-01-19,83,82.2,Smart TV,4K
S018425,U0416,S015,2024-07-03,27,91.4,Mobile,HD
S018426,U0416,M043,2024-04-03,115,86.5,Smart TV,4K
S018427,U0416,M136,2024-08-06,77,77.7,Mobile,SD
S018428,U0416,M048,2024-04-15,91,87.9,Smart TV,4K
S018429,U0416,M091,2024-04-08,119,97.9,Mobile,SD
S018430,U0416,S022,2024-01-16,36,97.4,Mobile,HD
S018431,U0416,S063,2024-06-04,45,90.0,Tablet,HD
S018432,U0416,S050,2024-07-06,39,100.0,Smart TV,SD
S018433,U0416,M051,2024-04-19,131,84.6,Mobile,HD
S018434,U0416,M080,2024-01-06,99,100.0,Smart TV,SD
S018435,U0416,S067,2024-06-12,46,77.4,Tablet,4K
S018436,U0416,S042,2024-08-27,46,90.3,Smart TV,HD
S018437,U0416,S058,2024-08-08,39,68.8,Mobile,HD
S018438,U0417,M020,2024-05-27,53,49.6,Desktop,HD
S018439,U0417,S067,2024-03-02,38,64.2,Tablet,HD
S018440,U0417,M150,2024-04-19,44,36.7,Mobile,HD
S018441,U0417,S052,2024-04-15,29,53.7,Mobile,SD
S018442,U0417,M162,2024-07-31,73,63.4,Desktop,HD
S018443,U0417,M155,2024-03-23,61,53.3,Tablet,4K
S018444,U0417,M095,2024-05-12,131,100.0,Smart TV,4K
S018445,U0417,M034,2024-02-12,106,70.3,Tablet,4K
S018446,U0417,S083,2024-08-11,53,100.0,Smart TV,4K
S018447,U0417,M083,2024-03-11,79,68.4,Mobile,HD
S018448,U0417,M024,2024-05-23,141,89.3,Smart TV,HD
S018449,U0417,M009,2024-06-13,80,89.2,Tablet,SD
S018450,U0417,S053,2024-02-08,14,34.3,Mobile,SD
S018451,U0417,M084,2024-07-31,95,67.4,Mobile,HD
