user_id,age,country,subscription_type,registration_date,total_watch_time_hours,registration_month,total_sessions,avg_session_duration,total_session_minutes,avg_completion_rate,high_engagement_rate,weekend_usage_rate,movie_preference_rate,content_variety
U1491,58,Peru,Standard,2022-06-27,411.1,2022-06,25,80.8,2020,82.89,0.48,0.24,0.8,14
U1492,57,Argentina,Premium,2022-09-07,692.1,2022-09,132,90.07,11889,86.86,0.67,0.23,0.66,58
U1493,60,Argentina,Standard,2023-10-07,434.8,2023-10,137,82.82,11346,73.9,0.45,0.31,0.81,62
U1494,43,Mexico,Basic,2023-01-08,247.2,2023-01,40,71.72,2869,62.78,0.32,0.25,0.75,22
U1495,27,Colombia,Basic,2023-03-28,195.3,2023-03,47,78.7,3699,70.33,0.3,0.23,0.79,27
U1496,28,Mexico,Standard,2022-02-02,58.5,2022-02,136,99.65,13552,87.12,0.66,0.37,0.78,58
U1497,36,Colombia,Standard,2022-10-09,340.3,2022-10,26,74.42,1935,92.75,0.85,0.42,0.46,14
U1498,56,Mexico,Standard,2022-06-30,448.7,2022-06,152,87.97,13371,77.06,0.45,0.23,0.76,69
U1499,52,Argentina,Basic,2022-10-06,286.8,2022-10,95,61.06,5801,59.97,0.17,0.25,0.75,43
U1500,52,Argentina,Standard,2023-04-22,437.5,2023-04,102,78.3,7987,72.5,0.34,0.23,0.73,46
U1501,62,Peru,Standard,2022-01-08,125.4,2022-01,75,90.55,6791,75.92,0.43,0.25,0.89,35
U1502,65,Mexico,Premium,2023-04-29,141.2,2023-04,188,89.19,16768,87.0,0.64,0.26,0.69,83
U1503,21,Colombia,Premium,2023-03-31,928.7,2023-03,153,95.11,14552,86.18,0.64,0.27,0.78,65
U1504,60,Chile,Basic,2023-11-20,408.7,2023-11,111,67.23,7462,67.19,0.27,0.39,0.68,51
U1505,42,Mexico,Premium,2022-05-01,587.5,2022-05,173,99.85,17274,88.48,0.72,0.29,0.79,81
U1506,64,Chile,Basic,2022-07-12,192.2,2022-07,97,71.49,6935,64.7,0.33,0.34,0.76,44
U1507,40,Mexico,Standard,2022-03-15,398.7,2022-03,64,104.17,6667,89.58,0.69,0.44,0.77,30
U1508,64,Mexico,Basic,2022-06-06,230.9,2022-06,67,63.31,4242,63.36,0.22,0.43,0.75,31
U1509,33,Peru,Standard,2023-10-03,75.1,2023-10,99,92.1,9118,84.86,0.58,0.26,0.77,48
U1510,21,Colombia,Standard,2023-05-17,509.3,2023-05,76,84.42,6416,77.97,0.47,0.34,0.72,35
U1511,31,Mexico,Basic,2023-12-28,173.6,2023-12,26,102.92,2676,79.32,0.58,0.42,0.88,12
U1512,40,Peru,Premium,2022-11-28,353.2,2022-11,180,92.56,16660,91.36,0.77,0.31,0.72,76
U1513,63,Colombia,Premium,2022-12-21,422.7,2022-12,147,93.2,13700,85.02,0.6,0.31,0.76,60
U1514,42,Colombia,Premium,2023-04-25,268.2,2023-04,64,91.22,5838,82.41,0.52,0.19,0.73,31
U1515,60,Chile,Premium,2023-05-18,222.2,2023-05,113,95.13,10750,84.4,0.59,0.28,0.75,53
U1516,63,Mexico,Basic,2023-05-09,266.0,2023-05,109,69.75,7603,64.91,0.28,0.18,0.78,51
U1517,42,Colombia,Premium,2022-11-12,135.4,2022-11,188,93.56,17589,85.9,0.65,0.18,0.68,83
U1518,20,Peru,Standard,2022-02-06,593.9,2022-02,19,59.32,1127,75.86,0.21,0.42,0.53,10
U1519,43,Mexico,Basic,2022-11-04,184.9,2022-11,94,78.52,7381,68.45,0.29,0.18,0.76,44
U1520,48,Colombia,Basic,2022-08-18,239.2,2022-08,73,53.96,3939,61.26,0.19,0.23,0.6,36
U1521,58,Colombia,Premium,2022-06-19,772.1,2022-06,156,102.18,15940,88.13,0.7,0.35,0.79,66
U1522,49,Mexico,Basic,2022-01-05,359.3,2022-01,59,78.14,4610,65.39,0.19,0.34,0.9,29
U1523,30,Colombia,Standard,2022-06-19,219.7,2022-06,125,94.02,11752,87.32,0.6,0.34,0.72,63
U1524,64,Mexico,Standard,2023-04-01,100.6,2023-04,20,82.85,1657,86.5,0.45,0.6,0.65,11
U1525,47,Colombia,Premium,2022-09-16,209.4,2022-09,127,96.28,12228,88.27,0.75,0.29,0.7,62
U1526,47,Mexico,Basic,2023-01-31,396.3,2023-01,119,67.17,7993,58.84,0.14,0.27,0.82,52
U1527,45,Mexico,Basic,2022-05-31,391.6,2022-05,115,71.04,8170,69.21,0.26,0.3,0.71,51
U1528,36,Argentina,Premium,2022-09-15,959.8,2022-09,83,94.41,7836,90.57,0.89,0.13,0.72,40
U1529,40,Peru,Standard,2023-05-19,425.1,2023-05,36,85.72,3086,90.47,0.72,0.53,0.72,17
U1530,27,Mexico,Standard,2022-05-25,632.1,2022-05,128,104.54,13381,87.9,0.64,0.34,0.8,60
U1531,64,Colombia,Basic,2023-08-16,420.7,2023-08,100,70.41,7041,60.99,0.22,0.31,0.75,47
U1532,41,Chile,Standard,2023-06-22,277.4,2023-06,140,83.15,11641,75.5,0.48,0.28,0.71,65
U1533,54,Colombia,Standard,2022-09-07,215.6,2022-09,125,72.46,9058,74.03,0.42,0.27,0.74,61
U1534,53,Chile,Premium,2023-11-21,247.7,2023-11,181,91.86,16626,87.2,0.71,0.26,0.67,88
U1535,57,Colombia,Basic,2023-06-19,130.4,2023-06,38,74.71,2839,68.75,0.37,0.53,0.79,19
U1536,62,Colombia,Premium,2023-05-06,198.8,2023-05,98,88.13,8637,85.08,0.61,0.24,0.78,47
U1537,54,Mexico,Premium,2022-08-23,670.9,2022-08,141,97.57,13757,85.86,0.69,0.24,0.77,57
U1538,18,Argentina,Basic,2024-02-03,176.1,2024-02,102,60.65,6186,62.81,0.14,0.16,0.62,48
U1539,52,Chile,Standard,2024-01-04,504.7,2024-01,149,88.08,13124,75.28,0.46,0.43,0.81,68
U1540,20,Mexico,Basic,2022-10-30,458.7,2022-10,102,68.1,6946,62.71,0.28,0.27,0.71,48
U1541,52,Chile,Standard,2022-02-08,101.1,2022-02,78,90.01,7021,84.64,0.58,0.31,0.71,40
U1542,56,Colombia,Premium,2022-02-08,195.6,2022-02,118,92.58,10925,85.32,0.56,0.33,0.75,48
U1543,23,Mexico,Standard,2023-11-07,532.6,2023-11,101,95.16,9611,82.46,0.53,0.23,0.83,46
U1544,29,Peru,Standard,2023-08-26,571.2,2023-08,42,97.45,4093,87.82,0.55,0.24,0.69,22
U1545,42,Argentina,Premium,2022-02-04,398.6,2022-02,79,97.41,7695,87.35,0.77,0.28,0.77,39
U1546,48,Mexico,Standard,2023-11-25,439.6,2023-11,42,91.62,3848,81.84,0.57,0.48,0.74,21
U1547,23,Peru,Standard,2024-02-06,360.6,2024-02,156,88.62,13825,77.47,0.43,0.25,0.78,65
U1548,45,Argentina,Premium,2022-07-17,195.7,2022-07,122,80.52,9824,84.12,0.6,0.25,0.61,54
U1549,46,Argentina,Premium,2023-04-11,438.7,2023-04,84,98.51,8275,81.01,0.43,0.25,0.87,45
U1550,32,Peru,Standard,2023-05-14,592.9,2023-05,39,105.21,4103,90.95,0.79,0.21,0.72,19
U1551,51,Argentina,Basic,2023-01-15,344.3,2023-01,100,72.73,7273,67.02,0.21,0.32,0.8,53
U1552,34,Colombia,Standard,2022-09-25,417.6,2022-09,41,100.71,4129,87.8,0.63,0.39,0.8,21
U1553,64,Colombia,Basic,2022-03-31,400.7,2022-03,112,65.94,7385,60.94,0.21,0.27,0.75,52
U1554,58,Mexico,Standard,2022-02-12,257.1,2022-02,48,79.85,3833,83.6,0.65,0.19,0.58,24
U1555,30,Mexico,Standard,2024-01-25,30.6,2024-01,127,91.94,11677,87.54,0.65,0.31,0.69,64
U1556,49,Chile,Premium,2022-04-06,182.2,2022-04,153,98.86,15126,86.91,0.66,0.21,0.77,66
U1557,26,Argentina,Premium,2022-04-12,630.8,2022-04,111,90.31,10024,89.08,0.7,0.23,0.72,48
U1558,20,Argentina,Basic,2022-03-22,16.8,2022-03,32,45.06,1442,52.92,0.19,0.16,0.69,16
U1559,46,Colombia,Basic,2022-10-01,216.9,2022-10,53,71.85,3808,64.47,0.13,0.13,0.75,27
U1560,43,Argentina,Basic,2022-05-02,419.2,2022-05,116,70.65,8195,66.0,0.28,0.35,0.72,57
U1561,25,Colombia,Basic,2023-10-16,192.5,2023-10,105,82.55,8668,78.06,0.53,0.32,0.73,47
U1562,55,Chile,Basic,2022-05-31,38.2,2022-05,98,67.79,6643,69.41,0.35,0.29,0.68,51
U1563,37,Colombia,Basic,2024-02-12,399.7,2024-02,22,89.18,1962,79.75,0.41,0.32,0.86,13
U1564,52,Colombia,Basic,2023-09-19,129.3,2023-09,41,62.44,2560,66.34,0.17,0.07,0.68,24
U1565,49,Colombia,Basic,2024-02-21,191.1,2024-02,16,79.19,1267,76.57,0.38,0.31,0.75,7
U1566,24,Colombia,Standard,2023-01-27,559.6,2023-01,101,74.45,7519,75.62,0.46,0.29,0.64,50
U1567,65,Peru,Standard,2023-01-29,497.8,2023-01,33,89.79,2963,81.16,0.52,0.12,0.79,17
U1568,25,Colombia,Basic,2022-06-06,107.9,2022-06,49,82.94,4064,78.53,0.51,0.39,0.78,26
U1569,30,Colombia,Basic,2023-03-25,341.1,2023-03,40,74.15,2966,69.46,0.32,0.4,0.78,22
U1570,34,Colombia,Premium,2022-02-10,711.9,2022-02,205,97.32,19950,90.49,0.76,0.3,0.76,84
U1571,37,Colombia,Basic,2023-01-24,271.8,2023-01,48,71.17,3416,77.33,0.5,0.38,0.65,24
U1572,40,Chile,Premium,2024-01-18,295.0,2024-01,154,94.47,14549,91.86,0.81,0.31,0.66,73
U1573,59,Colombia,Premium,2022-09-22,475.3,2022-09,53,87.38,4631,86.63,0.68,0.25,0.72,27
U1574,58,Argentina,Basic,2023-12-30,373.6,2023-12,101,71.57,7229,68.38,0.27,0.26,0.7,47
U1575,51,Colombia,Premium,2022-02-25,235.1,2022-02,114,87.92,10023,86.86,0.67,0.26,0.7,50
U1576,28,Colombia,Premium,2023-04-18,513.3,2023-04,23,88.0,2024,88.77,0.7,0.13,0.52,12
U1577,59,Colombia,Standard,2022-08-04,321.1,2022-08,104,83.33,8666,80.0,0.53,0.33,0.71,48
U1578,47,Colombia,Standard,2023-12-07,555.3,2023-12,142,79.11,11233,74.26,0.41,0.25,0.74,64
U1579,50,Colombia,Premium,2023-06-13,228.3,2023-06,132,94.07,12417,87.95,0.71,0.35,0.73,59
U1580,26,Peru,Basic,2022-09-02,517.2,2022-09,36,66.58,2397,81.28,0.5,0.53,0.58,20
U1581,65,Mexico,Basic,2022-11-30,268.9,2022-11,22,54.77,1205,60.77,0.18,0.27,0.45,11
U1582,24,Argentina,Basic,2023-09-04,447.8,2023-09,50,63.16,3158,55.12,0.16,0.34,0.74,27
U1583,30,Colombia,Premium,2023-11-15,621.5,2023-11,94,106.26,9988,92.52,0.93,0.28,0.83,44
U1584,62,Chile,Premium,2023-01-07,842.3,2023-01,67,101.09,6773,86.89,0.67,0.22,0.78,31
U1585,19,Mexico,Standard,2023-07-07,13.9,2023-07,121,81.18,9823,74.72,0.41,0.3,0.73,53
U1586,35,Peru,Standard,2023-11-15,361.2,2023-11,122,91.72,11190,82.43,0.57,0.14,0.8,53
U1587,55,Argentina,Basic,2023-06-09,417.3,2023-06,72,69.18,4981,60.34,0.17,0.26,0.83,30
U1588,26,Mexico,Standard,2022-02-08,462.2,2022-02,116,83.26,9658,85.59,0.55,0.21,0.72,51
U1589,53,Colombia,Standard,2022-04-21,490.9,2022-04,105,81.3,8537,77.29,0.47,0.22,0.75,52
U1590,47,Chile,Basic,2023-02-21,391.3,2023-02,115,68.47,7874,63.07,0.26,0.29,0.8,53
U1591,57,Chile,Basic,2023-08-21,321.6,2023-08,35,73.97,2589,70.75,0.29,0.2,0.74,16
U1592,49,Colombia,Basic,2022-11-11,450.1,2022-11,17,55.53,944,67.95,0.29,0.18,0.53,9
U1593,21,Mexico,Basic,2023-04-02,352.2,2023-04,89,75.88,6753,73.41,0.45,0.18,0.75,36
U1594,41,Argentina,Standard,2022-07-17,384.5,2022-07,81,94.69,7670,79.95,0.43,0.43,0.79,38
U1595,53,Mexico,Standard,2023-08-03,23.5,2023-08,96,73.54,7060,74.0,0.41,0.3,0.68,45
U1596,35,Chile,Standard,2022-08-06,437.9,2022-08,49,88.76,4349,91.97,0.84,0.33,0.65,24
U1597,46,Colombia,Standard,2022-11-24,542.7,2022-11,126,76.11,9590,79.21,0.55,0.34,0.65,59
U1598,58,Colombia,Standard,2022-10-05,382.0,2022-10,104,88.61,9215,80.08,0.53,0.45,0.77,45
U1599,26,Peru,Premium,2023-06-08,141.4,2023-06,70,105.4,7378,90.88,0.73,0.26,0.76,30
U1600,61,Argentina,Premium,2023-01-07,763.0,2023-01,162,89.42,14486,84.92,0.57,0.31,0.76,73
U1601,22,Mexico,Premium,2023-04-01,1029.7,2023-04,113,90.75,10255,85.07,0.59,0.28,0.76,51
U1602,47,Mexico,Standard,2024-01-24,520.6,2024-01,106,79.92,8471,77.57,0.44,0.24,0.67,52
U1603,18,Colombia,Basic,2022-06-23,488.9,2022-06,87,68.08,5923,65.53,0.22,0.25,0.69,43
U1604,24,Argentina,Standard,2023-01-16,118.4,2023-01,15,74.93,1124,66.29,0.2,0.13,0.8,10
U1605,62,Colombia,Basic,2022-10-29,205.9,2022-10,43,64.56,2776,60.81,0.19,0.47,0.81,20
U1606,61,Colombia,Standard,2023-07-29,73.1,2023-07,54,70.24,3793,76.04,0.54,0.31,0.67,25
U1607,42,Argentina,Standard,2022-01-25,498.8,2022-01,33,62.24,2054,69.06,0.48,0.39,0.7,16
U1608,44,Colombia,Standard,2024-01-15,402.7,2024-01,80,78.97,6318,72.26,0.36,0.31,0.76,42
U1609,48,Argentina,Standard,2023-07-13,438.0,2023-07,100,77.22,7722,75.54,0.45,0.19,0.67,50
U1610,39,Argentina,Basic,2022-06-08,355.0,2022-06,66,80.8,5333,74.77,0.33,0.32,0.73,29
U1611,65,Mexico,Standard,2024-01-22,386.6,2024-01,59,99.81,5889,83.23,0.61,0.36,0.81,29
U1612,54,Argentina,Basic,2022-11-06,447.4,2022-11,86,69.77,6000,72.78,0.35,0.31,0.67,36
U1613,23,Mexico,Basic,2023-04-23,127.8,2023-04,52,78.25,4069,73.14,0.23,0.21,0.71,23
U1614,52,Mexico,Basic,2022-10-28,279.8,2022-10,33,63.91,2109,60.62,0.15,0.18,0.76,16
U1615,26,Chile,Standard,2022-06-19,192.7,2022-06,40,86.85,3474,83.8,0.55,0.22,0.78,19
U1616,18,Argentina,Premium,2023-11-17,570.0,2023-11,197,99.92,19685,87.72,0.65,0.33,0.76,76
U1617,39,Colombia,Premium,2024-02-04,599.4,2024-02,28,117.25,3283,91.65,0.79,0.36,0.86,15
U1618,58,Colombia,Standard,2022-04-01,41.3,2022-04,137,81.91,11222,75.08,0.35,0.32,0.72,65
U1619,31,Mexico,Premium,2023-07-20,834.6,2023-07,157,90.01,14131,88.16,0.66,0.23,0.69,74
U1620,39,Mexico,Standard,2022-09-08,530.2,2022-09,71,99.28,7049,87.64,0.68,0.32,0.75,30
U1621,45,Peru,Basic,2022-03-15,289.6,2022-03,50,60.06,3003,67.69,0.26,0.3,0.64,24
U1622,28,Mexico,Basic,2023-04-29,447.1,2023-04,69,66.14,4564,75.07,0.49,0.28,0.57,39
U1623,42,Mexico,Standard,2022-07-14,507.0,2022-07,82,72.44,5940,68.17,0.38,0.28,0.76,42
U1624,41,Argentina,Standard,2023-10-16,304.5,2023-10,51,79.94,4077,67.14,0.41,0.33,0.82,23
U1625,40,Peru,Basic,2023-08-26,243.8,2023-08,74,74.96,5547,75.39,0.36,0.31,0.65,38
U1626,59,Colombia,Standard,2022-05-25,76.3,2022-05,107,88.9,9512,76.14,0.5,0.29,0.84,48
U1627,27,Argentina,Basic,2022-04-04,507.9,2022-04,81,86.09,6973,75.45,0.4,0.2,0.83,35
U1628,62,Chile,Basic,2022-05-13,112.9,2022-05,48,52.02,2497,75.09,0.33,0.33,0.4,23
U1629,56,Peru,Premium,2023-01-23,47.7,2023-01,49,107.67,5276,90.75,0.84,0.53,0.78,22
U1630,32,Colombia,Premium,2023-11-16,790.8,2023-11,37,117.54,4349,89.93,0.68,0.32,0.86,16
U1631,51,Colombia,Standard,2022-04-21,96.4,2022-04,146,77.08,11254,75.57,0.47,0.35,0.67,67
U1632,22,Argentina,Premium,2023-01-17,573.0,2023-01,79,96.38,7614,87.61,0.68,0.29,0.76,38
U1633,45,Chile,Standard,2022-09-19,176.2,2022-09,133,76.8,10215,77.14,0.49,0.39,0.66,60
U1634,59,Argentina,Standard,2022-11-22,520.7,2022-11,41,92.12,3777,77.82,0.41,0.2,0.83,22
U1635,38,Colombia,Standard,2023-09-03,78.7,2023-09,36,93.56,3368,82.88,0.5,0.11,0.86,17
U1636,38,Mexico,Basic,2022-01-11,160.9,2022-01,21,84.76,1780,68.98,0.33,0.29,0.9,12
U1637,41,Colombia,Standard,2023-07-20,485.8,2023-07,24,100.54,2413,85.42,0.75,0.46,0.88,11
U1638,25,Colombia,Standard,2022-06-28,632.9,2022-06,62,88.76,5503,85.34,0.68,0.23,0.76,31
U1639,59,Colombia,Basic,2023-04-27,446.0,2023-04,53,74.77,3963,71.75,0.42,0.43,0.72,27
U1640,55,Argentina,Standard,2023-05-16,516.1,2023-05,70,87.3,6111,75.42,0.37,0.17,0.84,34
U1641,62,Chile,Premium,2022-04-25,730.9,2022-04,29,92.52,2683,90.89,0.72,0.34,0.66,15
U1642,27,Peru,Basic,2022-07-04,415.8,2022-07,16,69.19,1107,77.61,0.25,0.31,0.69,8
U1643,40,Mexico,Standard,2024-02-23,307.1,2024-02,57,109.81,6259,89.52,0.72,0.28,0.86,26
U1644,54,Argentina,Basic,2024-01-05,414.0,2024-01,120,68.41,8209,63.71,0.29,0.28,0.73,56
U1645,26,Mexico,Premium,2022-04-16,581.1,2022-04,127,87.3,11087,89.49,0.68,0.27,0.62,63
U1646,27,Chile,Premium,2022-07-21,323.1,2022-07,209,96.65,20199,90.36,0.73,0.33,0.69,84
U1647,48,Mexico,Standard,2022-08-16,304.8,2022-08,95,91.57,8699,77.76,0.51,0.31,0.76,52
U1648,59,Argentina,Standard,2022-01-19,423.0,2022-01,49,80.82,3960,74.45,0.45,0.49,0.82,24
U1649,51,Mexico,Standard,2023-09-04,509.2,2023-09,134,88.94,11918,77.34,0.44,0.3,0.8,58
U1650,18,Peru,Basic,2022-11-02,259.2,2022-11,110,65.53,7208,64.41,0.25,0.3,0.68,57
U1651,24,Colombia,Premium,2022-07-01,925.2,2022-07,61,99.56,6073,87.21,0.66,0.18,0.84,28
U1652,53,Mexico,Standard,2023-05-05,17.3,2023-05,148,80.17,11865,74.08,0.35,0.24,0.72,66
U1653,21,Argentina,Standard,2022-07-27,500.8,2022-07,29,92.9,2694,83.83,0.59,0.31,0.83,13
U1654,45,Peru,Premium,2022-06-16,870.0,2022-06,198,92.15,18245,87.51,0.63,0.24,0.71,84
U1655,56,Mexico,Basic,2023-01-22,349.2,2023-01,75,69.36,5202,63.57,0.17,0.19,0.76,34
U1656,37,Colombia,Premium,2023-05-16,589.3,2023-05,39,88.15,3438,89.32,0.74,0.31,0.59,22
U1657,19,Peru,Basic,2022-02-26,158.6,2022-02,117,69.07,8081,63.26,0.21,0.24,0.76,59
U1658,56,Chile,Standard,2024-02-28,374.2,2024-02,26,79.88,2077,65.97,0.27,0.23,0.85,13
U1659,48,Peru,Premium,2023-07-04,898.4,2023-07,201,99.49,19998,86.67,0.65,0.2,0.83,73
U1660,48,Mexico,Standard,2022-12-15,204.1,2022-12,79,82.91,6550,74.44,0.47,0.32,0.8,37
U1661,39,Chile,Premium,2023-11-22,972.2,2023-11,151,104.27,15745,91.96,0.81,0.26,0.75,68
U1662,57,Peru,Premium,2023-09-25,543.0,2023-09,131,94.54,12385,89.22,0.71,0.44,0.73,61
U1663,65,Peru,Standard,2023-07-05,373.3,2023-07,129,69.16,8922,72.28,0.34,0.21,0.65,67
U1664,56,Argentina,Basic,2022-06-22,210.9,2022-06,47,69.19,3252,64.14,0.11,0.55,0.72,21
U1665,37,Colombia,Basic,2022-10-25,377.2,2022-10,32,90.22,2887,75.15,0.44,0.38,0.84,14
U1666,22,Peru,Basic,2022-08-25,461.9,2022-08,108,72.9,7873,58.95,0.21,0.39,0.75,50
U1667,44,Chile,Basic,2022-02-06,43.6,2022-02,26,77.77,2022,64.33,0.12,0.08,0.88,12
U1668,47,Argentina,Standard,2022-11-02,293.4,2022-11,75,71.97,5398,73.33,0.39,0.16,0.65,39
U1669,32,Mexico,Basic,2024-03-01,112.0,2024-03,100,80.45,8045,75.4,0.43,0.28,0.8,42
U1670,38,Peru,Standard,2023-11-16,342.2,2023-11,86,96.77,8322,81.88,0.51,0.23,0.84,37
U1671,47,Chile,Standard,2023-08-24,85.8,2023-08,94,78.02,7334,73.84,0.5,0.33,0.71,45
U1672,61,Peru,Basic,2023-05-01,96.8,2023-05,22,82.23,1809,66.0,0.18,0.27,0.82,11
U1673,46,Mexico,Basic,2024-02-22,328.5,2024-02,28,79.07,2214,60.99,0.14,0.36,0.86,12
U1674,32,Chile,Standard,2022-03-25,215.6,2022-03,22,85.0,1870,80.08,0.27,0.09,0.82,13
U1675,24,Argentina,Basic,2023-08-16,95.5,2023-08,88,76.72,6751,69.5,0.27,0.33,0.72,44
U1676,63,Chile,Standard,2023-09-15,325.3,2023-09,44,67.64,2976,73.43,0.39,0.43,0.64,21
U1677,55,Mexico,Standard,2022-01-26,195.7,2022-01,81,71.48,5790,72.54,0.3,0.23,0.64,41
U1678,29,Argentina,Basic,2023-08-10,180.3,2023-08,72,77.49,5579,71.82,0.26,0.29,0.72,35
U1679,47,Argentina,Standard,2022-09-07,108.7,2022-09,107,90.02,9632,79.24,0.45,0.24,0.82,52
U1680,54,Chile,Premium,2022-10-14,30.4,2022-10,145,100.06,14509,88.66,0.69,0.29,0.72,70
U1681,58,Mexico,Standard,2022-11-11,51.8,2022-11,135,77.67,10485,75.87,0.39,0.33,0.7,58
U1682,60,Argentina,Basic,2023-03-05,369.2,2023-03,98,71.78,7034,65.2,0.32,0.4,0.74,47
U1683,21,Chile,Premium,2023-02-22,1048.9,2023-02,47,95.7,4498,84.53,0.66,0.15,0.7,27
U1684,42,Mexico,Premium,2023-11-21,973.8,2023-11,111,95.49,10599,84.88,0.59,0.27,0.79,43
U1685,56,Argentina,Premium,2022-04-21,179.6,2022-04,206,94.82,19533,84.93,0.6,0.3,0.76,92
U1686,30,Chile,Basic,2023-12-18,403.9,2023-12,53,73.77,3910,67.2,0.28,0.25,0.72,25
U1687,29,Mexico,Standard,2023-07-23,161.6,2023-07,29,89.83,2605,85.33,0.62,0.28,0.66,14
U1688,43,Colombia,Basic,2023-09-08,462.1,2023-09,119,61.6,7330,58.23,0.18,0.25,0.76,51
U1689,30,Mexico,Premium,2023-06-05,106.1,2023-06,114,98.47,11226,91.64,0.77,0.29,0.74,53
U1690,38,Argentina,Premium,2022-05-28,718.0,2022-05,44,99.91,4396,91.06,0.75,0.39,0.68,22
U1691,30,Argentina,Basic,2022-09-10,110.4,2022-09,29,75.21,2181,84.44,0.69,0.41,0.52,15
U1692,21,Mexico,Premium,2022-11-03,741.9,2022-11,185,97.47,18032,88.04,0.69,0.32,0.75,82
U1693,27,Mexico,Premium,2023-01-06,45.1,2023-01,156,98.06,15297,91.1,0.78,0.24,0.73,71
U1694,63,Colombia,Standard,2022-12-02,438.8,2022-12,134,84.09,11268,74.49,0.44,0.29,0.79,59
U1695,61,Argentina,Premium,2023-03-22,82.3,2023-03,153,93.12,14248,86.29,0.62,0.31,0.76,67
U1696,54,Chile,Premium,2023-03-23,436.1,2023-03,168,93.07,15636,86.4,0.64,0.2,0.75,72
U1697,35,Colombia,Basic,2023-06-11,348.6,2023-06,51,75.53,3852,74.57,0.37,0.2,0.71,27
U1698,38,Mexico,Premium,2024-01-31,131.8,2024-01,170,92.43,15713,89.43,0.66,0.29,0.67,78
U1699,47,Argentina,Premium,2023-05-16,580.9,2023-05,42,95.0,3990,86.14,0.57,0.19,0.74,20
U1700,51,Colombia,Basic,2023-05-27,376.9,2023-05,35,60.49,2117,59.59,0.2,0.23,0.71,22
U1701,38,Argentina,Premium,2023-12-09,640.5,2023-12,131,89.46,11719,90.54,0.76,0.28,0.63,62
U1702,29,Chile,Standard,2023-06-06,392.5,2023-06,111,86.5,9602,87.98,0.68,0.27,0.63,54
U1703,59,Mexico,Standard,2023-08-31,370.5,2023-08,21,68.48,1438,73.21,0.57,0.29,0.67,11
U1704,41,Chile,Basic,2022-08-10,425.2,2022-08,101,72.56,7329,65.45,0.26,0.28,0.73,47
U1705,26,Chile,Basic,2023-01-25,243.6,2023-01,88,86.9,7647,80.25,0.49,0.33,0.75,40
U1706,43,Colombia,Premium,2024-02-11,815.5,2024-02,29,104.55,3032,86.65,0.62,0.07,0.9,12
U1707,61,Colombia,Standard,2024-01-24,120.7,2024-01,67,85.43,5724,77.13,0.52,0.3,0.7,38
U1708,38,Colombia,Basic,2023-04-11,459.5,2023-04,33,74.42,2456,78.56,0.58,0.45,0.61,15
U1709,48,Mexico,Standard,2024-01-25,585.4,2024-01,148,84.4,12491,75.67,0.46,0.34,0.76,65
U1710,49,Colombia,Basic,2022-03-13,111.6,2022-03,23,56.65,1303,57.27,0.17,0.52,0.65,12
U1711,29,Chile,Standard,2022-01-27,646.8,2022-01,135,90.31,12192,83.7,0.61,0.22,0.76,65
U1712,47,Mexico,Basic,2022-06-12,208.8,2022-06,106,72.02,7634,65.53,0.18,0.41,0.73,50
U1713,30,Argentina,Standard,2023-11-20,364.6,2023-11,89,94.31,8394,86.38,0.65,0.26,0.76,46
U1714,61,Argentina,Premium,2024-02-04,192.4,2024-02,30,85.67,2570,91.01,0.8,0.5,0.63,15
U1715,29,Mexico,Standard,2022-05-14,102.6,2022-05,82,90.68,7436,85.79,0.59,0.29,0.67,39
U1716,54,Colombia,Basic,2022-03-13,345.3,2022-03,102,60.09,6129,64.88,0.33,0.3,0.68,50
U1717,41,Mexico,Basic,2022-06-29,331.5,2022-06,132,75.91,10020,65.09,0.17,0.21,0.86,53
U1718,46,Mexico,Standard,2023-11-01,305.3,2023-11,89,84.92,7558,80.41,0.54,0.3,0.71,44
U1719,60,Argentina,Basic,2024-01-23,58.5,2024-01,19,50.11,952,60.16,0.11,0.21,0.58,10
U1720,32,Colombia,Standard,2023-07-22,66.9,2023-07,53,97.15,5149,81.29,0.53,0.17,0.83,26
U1721,59,Argentina,Standard,2022-12-21,332.7,2022-12,31,97.87,3034,77.0,0.32,0.32,0.94,16
U1722,56,Peru,Standard,2023-01-21,43.7,2023-01,52,75.88,3946,76.01,0.44,0.37,0.67,25
U1723,61,Argentina,Standard,2023-01-27,293.2,2023-01,69,81.8,5644,78.88,0.51,0.35,0.78,36
U1724,52,Colombia,Basic,2023-03-05,155.3,2023-03,44,69.8,3071,66.73,0.36,0.27,0.73,21
U1725,23,Mexico,Basic,2022-01-17,266.1,2022-01,67,67.6,4529,65.75,0.15,0.28,0.7,34
U1726,41,Argentina,Basic,2023-12-06,355.1,2023-12,114,71.14,8110,65.09,0.27,0.37,0.79,51
U1727,49,Colombia,Basic,2023-05-05,375.9,2023-05,67,67.24,4505,63.02,0.27,0.16,0.75,37
U1728,62,Argentina,Standard,2022-04-14,16.4,2022-04,32,101.78,3257,80.09,0.72,0.28,0.75,15
U1729,35,Chile,Standard,2022-01-19,16.2,2022-01,114,94.75,10801,86.54,0.62,0.32,0.8,54
U1730,64,Argentina,Premium,2023-09-22,760.2,2023-09,75,87.8,6585,86.7,0.73,0.28,0.68,37
